Wavelength / nm	364.0 nm	375.0 nm	385 nm LUXEOSTAR 100mA	385 nm LUXEOSTAR 500mA	400 nm LUXEOSTAR 36mA	400 nm LUXEOSTAR 500mA	409.0 nm	416.0 nm	420 nm LUXEOSTAR 100mA	420 nm LUXEOSTAR 500mA	424.0 nm	439.0 nm	443.0 nm	452 nm LUXEOSTAR 30mA	452 nm LUXEOSTAR 100mA	452 nm LUXEOSTAR 500mA	472.0 nm	496.0 nm	505.0 nm	509.0 nm	513.0 nm	519.0 nm	521.0 nm	530 nm LUXEOSTAR 50 mA	532.0 nm	536.0 nm	540.0 nm	593.0 nm	613.0 nm	634.0 nm	639.0 nm	651 nm LUXEOSTAR 11 mA	651.0 nm	655.0 nm	669.0 nm	681.0 nm	687.0 nm	701.0 nm	734.0 nm	772.0 nm	811.0 nm	855.0 nm
210.0	-3.0895684232792417e-06	5.778379498951792e-06	-4.212214554242229e-05	-6.720348581346087e-05	-5.6462988452749836e-05	-5.898084556885192e-05	-1.541231677009666e-06	4.2428340084706565e-05	-3.281685085635538e-05	-4.7882053830763774e-05	-2.4843844281110523e-07	1.6565345566928396e-05	8.305670096329535e-07	-4.78924647828747e-05	-3.1244930856638076e-05	-3.330850215317391e-05	2.1223760046023476e-06	1.137724116622857e-06	7.080143555111144e-05	2.6439555715130368e-05	0.0001086857280694557	0.0001307793398509725	2.1590452002625648e-05	-9.594033421712665e-06	6.281243934016269e-06	-1.4353532543686774e-05	-1.7977531531796663e-05	8.088065265582459e-05	7.011467273593694e-05	-1.8298330015363595e-06	7.784207467688537e-05	-5.608387473232468e-07	-2.155366604000788e-05	0.00020857658584046772	3.1025847163684555e-05	6.689763085812631e-05	3.1625283587468825e-05	8.987065165977667e-05	7.747782579328739e-05	0.00012973497282371297	-4.2494678044592834e-05	0.0006815254661988011
211.0	-9.939335175960847e-07	8.449251862714058e-06	-5.0379942227378626e-05	-6.0722686767230947e-05	-3.7100546658930146e-05	-4.837821945877072e-05	1.4406193758459798e-06	2.3379612091744173e-05	-5.4467953494646925e-05	-2.9372697302349826e-05	2.826345248098376e-06	4.2758873676525047e-05	2.6178564934467205e-06	-3.481865582323603e-05	-2.472123511419116e-05	-1.4910411715792047e-05	1.5094477476069304e-06	3.7409057554989734e-06	5.00447108462964e-05	5.675049937771795e-05	0.00023445672217518006	0.0001575970591475234	3.3908464604648287e-05	7.609280699904579e-06	3.3607369621845086e-05	2.97921162016354e-05	-1.2031001476410359e-05	0.00012743418393722968	0.00010179060957811547	4.470833246707498e-06	0.0001091206529335135	-4.131669202971858e-07	0.00011629793867071803	0.00023388679841464038	4.0198854773832624e-05	8.927921454172901e-05	4.00807021643096e-05	0.00015066850029648652	0.00010221286831307546	0.0001575697221981957	0.00016992331274088779	0.0005911075528877458
212.0	1.1614246284148316e-06	1.226898701520272e-05	-8.170261930824818e-05	-2.0800964642454095e-05	-1.4005585965097164e-05	-4.260914348710887e-05	5.089451167925112e-06	-1.6011040412727143e-05	-2.7349400695170693e-05	-3.0634698883832607e-05	5.289535624959814e-06	3.35659831021032e-05	3.834005156086236e-06	-1.076930353945533e-05	-1.3092038355916524e-05	-2.6426773668962253e-05	1.3570217538417215e-06	4.772843319813783e-06	-6.440754510746163e-05	3.415883125798215e-05	0.0002585380795808099	7.096426602947473e-05	2.3721029129242006e-05	5.200816722878073e-06	2.8054146463338137e-05	2.309350711262156e-05	-5.962287311576902e-05	5.9936211006395526e-05	7.628380475064271e-05	1.0104897227984756e-06	6.110945119399539e-05	3.4263005823837575e-06	5.060352499275064e-05	0.00011462895636274372	-1.5768796348936608e-05	6.462634319662234e-05	-1.479337260935822e-05	0.00013773760480857033	6.618025931692062e-05	7.764722437926675e-05	0.00010040216278900984	-4.881520499823574e-05
213.0	3.226646291880454e-06	1.3412322427129547e-05	1.7296023707959048e-06	-6.512963011866697e-05	-2.9402226427652927e-05	-2.8576255988472474e-05	6.914536320897891e-06	-4.231303986304139e-05	-2.9973776772539437e-05	-4.1151378729522074e-05	6.302269715483232e-06	-2.532513169922444e-06	4.969691415930995e-06	-1.5772860054872797e-05	-2.4437596168867643e-05	-3.035918994565457e-05	2.2826118215185595e-06	4.193970465205385e-06	-0.000152702191163401	-1.9540173186600338e-05	0.00017103214424565811	-6.0952741975889544e-05	4.461768973930338e-06	5.086127962067397e-06	1.595012052346378e-05	-3.458443562000141e-05	-0.00012209387598649315	-4.02918180039217e-05	2.672072418775961e-05	1.3326768206469315e-06	6.866380359647569e-06	-2.77591615271626e-06	-0.00016177706920973757	-1.9158462423957062e-05	-7.049516918318887e-05	2.504351249579937e-05	-7.409804660462984e-05	0.00010116536939860529	6.897845118848625e-06	-1.5415321808326796e-05	-0.00015079554008575271	-0.0006364751760781424
214.0	3.9729818373409045e-06	1.3486563821604123e-05	-7.57228355019009e-05	-4.983494436956426e-05	-3.2668180465164317e-05	-4.619532584787188e-05	6.000939647820231e-06	-3.275859904571278e-05	-5.162487941083037e-05	-2.4535024573332892e-05	5.900364499031455e-06	-2.1397775783898583e-05	6.324975009329583e-06	-2.109922666805884e-05	-2.5004874059515077e-05	-2.2353913953816773e-05	3.809069788172373e-06	3.3151785204168017e-06	-0.00015641071444187296	-5.4675376221802295e-05	8.089431556592967e-05	-0.0001406866188096863	-6.870666005654725e-06	2.515666110395418e-05	1.2346307018572237e-05	-7.922273869487356e-05	-0.00010875223606659896	-8.740499260542893e-05	7.259108895367751e-06	1.0632480227670033e-05	-1.1025935867615894e-06	-4.5479780770306705e-06	-0.00029323153503758333	-5.1085565865644255e-05	-6.351394992323102e-05	1.4108206871531501e-05	-9.282530775508373e-05	0.00011574816459736107	-2.604385569736442e-05	-4.047089952188805e-05	-0.0002469467693053523	-0.000714286807450944
215.0	3.2914151048528433e-06	1.4764448504797228e-05	-5.009519061755279e-05	-6.150038265277857e-05	-5.7862683040254906e-05	-5.087295501408386e-05	4.38342748402049e-06	6.703740682525148e-06	-5.5561443526883486e-05	-4.094104513260847e-05	4.940094147475388e-06	-1.928574382209887e-05	7.548220429888307e-06	-3.336601038327608e-05	-1.4652052555197476e-05	-1.0837552000646164e-05	5.530744778430643e-06	3.6190644751538176e-06	-0.0001008307816088916	-4.8160008618086184e-05	0.00010443901128478606	-0.00012864149494413733	-8.23719506712101e-06	1.219683113233591e-05	1.9615063535205452e-05	-6.121530909700865e-05	-4.647101142312402e-05	-6.754306557796932e-05	2.7875372700552877e-05	2.6331893422314458e-05	3.5830195020765786e-05	-3.366603460820924e-06	-0.0001637038632427099	4.867763198357356e-05	5.698273341435788e-06	2.193351222526321e-05	-5.3305215512349935e-05	0.00017277497116755997	-1.6120973393959198e-05	-8.619349870590573e-06	4.94680489082487e-06	-0.00030485034770908094
216.0	2.6909860485541217e-06	1.6424812983370786e-05	-4.4684910030857184e-05	-3.687334627710442e-05	-1.9137799452615527e-05	-5.5550584180296295e-05	4.979296818448678e-06	2.861360203334369e-05	-4.8344409314120056e-05	-2.8531362914694836e-05	4.357531697833305e-06	-3.253606719919408e-05	8.983130590762164e-06	-1.8839555983676992e-05	-1.4652052555197476e-05	-1.280376013899252e-05	7.0449587759845694e-06	5.154118781642595e-06	-8.348173222112589e-05	-2.3307374631382196e-05	0.00018018008845588457	-6.671455475328979e-05	-1.4400678888498856e-05	1.6096248999902524e-05	1.4267909383171306e-05	-2.3111639267359998e-05	-1.7424238788586883e-05	-3.4661268996347006e-05	5.195829036658188e-05	2.7982792886315578e-05	5.210057750751815e-05	-1.075019481213069e-05	5.0665844907198984e-05	0.0001478672905615289	6.697094573057067e-05	1.5714184592310164e-06	-9.455772105507649e-06	0.0001866344942033507	-7.295344491892087e-06	-2.94769402584288e-06	0.00024328452646051724	-2.23346852884409e-06
217.0	4.8219328256048395e-06	1.638403595418184e-05	-4.981043900772616e-05	-2.7800227612382675e-05	-2.6602837252642793e-05	-4.1985459598280697e-05	8.222238358396265e-06	9.316955501882348e-06	-3.5659924940171314e-05	-1.8645683859746773e-05	5.075921263222366e-06	-4.9587459442522816e-05	1.084550374012095e-05	-2.1906251912481187e-05	-2.1884845660953582e-05	-1.3225090454352424e-05	8.121626706835196e-06	6.861773701691925e-06	-9.805320180234879e-05	-5.543633967625918e-06	0.00017307698895294252	-7.321731195101469e-06	-2.6208998998560234e-05	9.90305591612008e-06	1.7515720066057475e-06	-5.913051750146016e-06	-6.040265170017755e-05	-4.02498459296449e-05	5.609942744091154e-05	1.560363266666622e-05	4.1756462605430096e-05	4.312331544540964e-06	0.00011334044485100183	0.00015013873319090295	5.949235354929354e-05	-3.753422817932375e-05	3.967762303772258e-06	0.00011921065394360469	-1.9382310030748404e-05	-4.137668127764823e-05	0.00015735516747159055	-0.00019220654853082677
218.0	8.317551764131889e-06	1.398051512718031e-05	-5.5220719594421766e-05	-5.1649568102508456e-05	-3.4767722346421916e-05	-2.7328888210815675e-05	1.0877206714310958e-05	-2.987398267526404e-05	-3.084856879832882e-05	-2.1590354216540134e-05	6.218343656798856e-06	-2.5543676400915766e-05	1.1973330525378789e-05	-2.4650137743516347e-05	-2.6564888258795627e-05	-2.3196574584536183e-05	8.765686112848294e-06	7.740630768800017e-06	-0.00011070579633723826	6.99888316923832e-06	5.185553783926237e-05	2.7982479890843905e-05	-3.3596841901013465e-05	2.6920000801438556e-07	-1.2995527062357761e-05	-6.1198979154913196e-06	-7.690285274356289e-05	-8.218949908723802e-05	6.87479915597805e-05	5.383494901823148e-07	2.9015271053978713e-05	9.185501836405592e-06	1.4268503342258384e-05	6.043243524164111e-05	-1.386494044998019e-06	-4.391235091876797e-05	-5.306976080662315e-06	5.3834604144467106e-05	-4.512313968563669e-05	-7.313229999929341e-05	-0.0001236735889375813	-0.0005108315845976449
219.0	9.39352052712983e-06	8.880877354194263e-06	-1.4785990999117577e-05	-5.501958360654864e-05	-2.916894399640164e-05	-4.042624987621003e-05	1.003821464310622e-05	-5.080221781299346e-05	-4.943789934635662e-05	-2.8321029317781237e-05	6.887979550155925e-06	2.001562707156511e-05	1.1263234989042338e-05	-1.980798627698363e-05	-1.7772080953758974e-05	-5.641144777874131e-06	9.070489728112754e-06	7.791498043960723e-06	-0.0001567078212615424	1.9501037941103203e-05	-9.90350527819445e-05	3.455158905543167e-05	-3.5705367047831126e-05	1.311434121882198e-05	-2.3680169145461838e-05	-9.97814264307363e-06	-6.669033507340943e-05	-0.00013423874367217968	8.354751154966926e-05	-3.6130552268173887e-06	2.412023716390069e-05	9.037830009379112e-06	-7.367927884693076e-05	-2.1867843680116464e-05	-6.667507022439461e-05	-3.132477824565126e-05	-1.0022242079989914e-05	4.470310623639983e-05	-6.078995074617305e-05	-6.849823678327752e-05	-0.0003088194503075881	-0.0004517774657637323
220.0	7.797832881016137e-06	4.645071672277986e-06	-4.297640037190058e-05	-4.2576449437786724e-05	-3.0801921015157334e-05	-3.5748620709997606e-05	7.450966403267716e-06	-3.685130696754714e-05	2.2951140787728648e-05	-4.178237952026346e-05	7.019929323630528e-06	3.080265311283445e-05	9.647810501465282e-06	-1.6579885299294687e-05	-2.1175748297643985e-05	-1.3927307646618667e-05	8.81486921111583e-06	7.745529419542535e-06	-0.00022620752645667654	2.633016268646676e-05	-0.00016835379999408863	2.259877512064638e-05	-4.6397345408074237e-05	2.333597702608533e-06	-2.5202789304400512e-05	-3.433791956761671e-05	-7.66626310036301e-05	-0.0001732228133525445	6.006108553752781e-05	-5.7619995995167985e-06	8.435902100533796e-07	-1.4468697094804521e-06	-5.8857380155001786e-05	-6.382516095284179e-05	-0.0001091482093840027	-4.4955834709985965e-05	-1.3693692130114732e-05	5.822544681477277e-05	-5.511425996373526e-05	-4.91733960037847e-05	-0.00032966381404560903	-0.00020277628186749018
221.0	8.302118001561897e-06	7.5464178124861555e-06	-3.78508713950308e-05	-1.769018110026435e-05	-2.4969860233886434e-05	-3.122691251599255e-05	6.8368270602063955e-06	7.493285958103188e-06	-1.6414500372801325e-05	-5.734706569188405e-05	7.731849429151703e-06	1.8279108153134908e-05	8.927218723324765e-06	-8.993848001726343e-06	-1.2099302047283414e-05	-1.5893515784965023e-05	8.246863355461255e-06	8.0327990299929e-06	-0.00020918082234786426	2.8010560648685613e-05	-9.972014135775008e-05	2.0269512777954692e-05	-5.1462094586362705e-05	1.5064050152605449e-05	-5.409683957628648e-06	-5.4770778217458397e-05	-0.00010332224120675296	-0.00015603066090601607	1.4577792377719356e-05	-9.850380993553349e-06	-2.4677837566529602e-05	5.0506906796721075e-06	3.7652846506964946e-05	-3.600739123267699e-05	-0.00012543069661593307	-6.637604281557502e-05	-5.736508714630257e-06	6.161360372085442e-05	-6.4074418947593544e-06	-3.167457829351685e-05	-0.00018504711716325108	-0.0002064158171088667
222.0	1.284707470106779e-05	1.7912806294923898e-05	-6.81294592398707e-06	-5.087187221696084e-05	-4.176619528394726e-05	-3.3877569043512636e-05	8.612928409529891e-06	6.110665896800731e-05	-2.6912004682275698e-05	-1.5070012712212618e-05	8.297629088208323e-06	3.144655698091276e-05	9.661063319813024e-06	-1.5127239859334732e-05	-8.411995758074077e-06	-1.6174402661871363e-05	8.496042773711178e-06	8.296212805704893e-06	-5.1437916624354567e-05	3.8961658748422525e-05	7.05754400902609e-05	4.935309405439443e-05	-3.224804738711035e-05	2.079848819314453e-05	2.6801298361737602e-05	-3.07847423471026e-05	-3.8592070977216935e-05	-4.326634944445787e-05	1.2028836373706892e-05	-9.141295714270117e-06	-5.6791609417320765e-06	4.607675198593504e-06	0.00012130788129563147	5.74929783903435e-05	-8.362161897069855e-05	-3.7504742914934525e-05	2.899818406232159e-05	8.251535627942091e-05	6.0431513838049134e-05	-4.578360164841773e-06	0.00012722750062058418	-0.0002936426045028468
223.0	1.639110275469488e-05	2.296547448327755e-05	-5.104436265030475e-06	-2.6504067803136395e-05	-4.013321826519091e-05	-2.4678231683295595e-05	9.486794391100672e-06	8.358050122762556e-05	-3.0192474778986628e-05	-3.294836844988458e-05	7.928322756038214e-06	5.395423570561268e-05	1.0556677361544874e-05	-2.5457162987938698e-05	-2.2877581969586693e-05	-1.3505977331258763e-05	1.016154570753303e-05	8.086916223788354e-06	9.139102259183034e-05	4.968842744412673e-05	0.00017746096341905837	8.923159522938184e-05	2.336509206774365e-06	9.558989633687722e-06	3.9622482634989063e-05	2.1097821527661232e-05	7.732350271382915e-05	8.480027514909025e-05	4.9318122438972404e-05	3.8426128599214603e-07	5.2904641644470866e-05	-5.138665385135335e-06	8.757958308704341e-05	0.00014383934708897048	3.4437741526744887e-06	2.2581950035344596e-05	5.8117975456043176e-05	0.00011457368000898302	8.371567384372402e-05	1.8377807592306634e-05	0.0003620288169636631	-0.0001880748882176329
224.0	1.495985572675194e-05	1.6788597218087527e-05	-5.408171315511764e-05	-3.4799490582311255e-05	-2.8935661565151016e-05	-2.6237441405366258e-05	8.38021872028967e-06	5.336007564633344e-05	-7.174509600399035e-05	-1.885601745666037e-05	6.660244772978309e-06	3.772209654422788e-05	1.0619486717706106e-05	8.518599802238462e-07	-2.1459387242967905e-05	-6.343361970140772e-06	1.2089557639427607e-05	7.7541182474434e-06	7.930579700413812e-05	3.203578743449268e-05	0.00010245642187393148	7.283863111456901e-05	1.2607893356821534e-05	8.182724503958292e-06	1.4259328869368138e-05	4.0334414290903e-05	0.00010033460872666785	9.7791090864381e-05	3.462181691268555e-05	5.044678758576501e-06	7.603047487332476e-05	1.36156566471912e-05	-8.467814673850106e-05	0.00011161700460744916	6.409393003947703e-05	4.099779993903359e-05	2.492685166984272e-05	9.682282237214367e-05	3.144261754615099e-05	1.0246281447361903e-05	0.0002983541328228468	-0.00011708487608635975
225.0	1.0584196566721956e-05	7.323154742424358e-06	-3.130158436903106e-05	-5.2427263988056083e-05	-3.920008854018775e-05	-2.062428640591134e-05	6.940937127134716e-06	2.4230678210941005e-06	-3.948714005300395e-06	-3.0845032480746805e-05	5.619197233388455e-06	-2.4524765895278518e-06	9.774098653920057e-06	-1.0123683343917726e-05	-2.6423068786133867e-05	-1.3225090454352424e-05	1.1916372176415575e-05	8.004288358951055e-06	-3.6016014770401016e-05	-2.199539385086551e-06	-7.478725469666368e-05	-1.3984617605112399e-05	5.51443080049149e-07	1.2999652458011303e-05	-1.9679325365099862e-05	2.4761315536942192e-05	-1.6899322387384365e-05	-6.777885239731456e-06	-3.199573294454784e-05	-5.090698181861639e-06	3.1664996611530085e-05	7.856455393169786e-06	-0.0002350234183221434	3.6050961957209956e-06	5.0256291405187864e-05	7.72286726760487e-06	-3.9824109220380614e-05	3.817023523662796e-05	-4.077868707610861e-05	-2.165273664596345e-05	8.525869184778172e-05	-0.00021441072952842018
226.0	7.218486087729519e-06	5.03993980513877e-06	-3.528810690659591e-05	-3.272563488751736e-05	-3.686726422767952e-05	-3.0447307654957e-05	6.461523132841288e-06	-1.6319469098116214e-05	-3.303554886280257e-05	-4.974000060350356e-06	5.2910986441828174e-06	-5.1464650753735655e-06	9.08221919992194e-06	-5.927152072922148e-06	-1.8906636735053845e-05	-5.781588216327699e-06	9.87779339169738e-06	8.674027698604146e-06	-7.707482776576458e-05	-1.1301980519787535e-05	-0.00013456945554072436	-9.397013501196338e-05	-7.309915850702991e-06	1.2884963697200625e-05	-1.7740063230167395e-05	2.750816379417368e-05	-0.0001160140878042111	-6.736652917960745e-05	-5.644314472906789e-05	-1.5492016201533784e-05	-1.1959743614302628e-05	-4.104962595952068e-06	-0.0001901051271022052	-4.4509796474881156e-05	2.06213975896143e-05	-1.9263412416017815e-05	-4.566498884823051e-05	1.116114914134144e-05	-7.103255387915175e-05	-3.441772779330933e-05	7.047088471982657e-05	-7.384713423668736e-05
227.0	4.680879364759608e-06	5.773711254614309e-06	-3.1111749962480505e-06	4.603767618766936e-06	-3.0335356152656087e-05	-3.652822557103315e-05	5.9310969144848386e-06	6.997564688347423e-06	1.2234938471806468e-05	-1.6752681487522597e-05	5.746139644930755e-06	3.339388370161455e-05	8.551578917170546e-06	-1.64184802504104e-05	-1.649570569980194e-05	-1.715750673104474e-05	8.286510292299042e-06	8.90914051301655e-06	3.100289314099247e-05	1.4029507940192339e-05	-1.1603257152256058e-05	-7.555976690821712e-05	9.051201156700606e-06	8.870857068823007e-06	2.552562412426058e-05	5.754612955297111e-05	-8.519698298367227e-05	-3.0899179353491984e-07	-1.632960942124708e-06	-1.0628958874293283e-05	2.7121530832596616e-06	4.460003371567444e-06	4.8244987966148596e-05	1.0622836423231896e-06	2.5727312575748155e-05	-3.4624129922863918e-06	2.3992380140564385e-05	4.8248391638295534e-05	-4.2397262310015804e-05	-1.3143933032152666e-05	0.0001930837309159998	0.000531307896888138
228.0	2.461810774780414e-06	4.313359364190152e-06	-9.94521363207443e-06	1.367688628348868e-05	-1.7271540002609212e-05	-3.247428029364935e-05	5.1544408296126555e-06	3.956436708741951e-05	-2.0351064488854448e-05	-9.81167278936789e-06	6.508196082012011e-06	6.512605450071285e-05	8.166701930247048e-06	-8.671037903957771e-06	-6.993801031455288e-06	5.453886859936173e-06	8.656260305393029e-06	8.484979151218847e-06	0.00018470650009969107	3.608780762147339e-05	0.00017159541247430588	3.53049894822753e-05	2.8673199220744564e-05	1.426122882692973e-05	6.66824610527614e-05	7.40786766963549e-05	7.65649011334106e-06	0.00011158046855532492	5.815680280239486e-05	3.486465758137569e-06	3.3237805123824795e-05	3.1309569283316356e-06	0.00027459306686288	4.0470291691160325e-05	4.126935980253577e-05	3.5670404121083727e-05	8.028600618359966e-05	8.328903806575958e-05	1.5741441559168604e-05	2.2941266230901914e-05	0.0002556517197299021	0.0010781969527664608
229.0	1.1904051883797355e-06	9.543034143364567e-07	-1.6779252267900003e-05	-4.698339278922348e-05	-2.0537494040120598e-05	-1.9376918628254993e-05	5.2087071689582055e-06	5.560499873135095e-05	-2.406893059845976e-05	-1.5070012712212618e-05	6.624135737119241e-06	6.650203855237294e-05	7.84909169979588e-06	-2.5376460463493808e-06	-1.7772080953758974e-05	1.3810271447906896e-06	9.016908676793601e-06	8.00619022598821e-06	0.00023699669571236243	3.730071756831791e-05	0.00025593796264675146	0.0001388052187214558	3.5549034179027536e-05	2.0569110671522852e-05	7.102817603848483e-05	5.1039224414150474e-05	4.345525903386494e-05	0.00014278895333035078	7.103268485955698e-05	7.988718343877131e-06	1.693341242141112e-05	1.506566831043286e-06	0.00030605283350762036	2.784966077652674e-05	2.8252253151838718e-05	6.870801744648492e-05	6.879414229062552e-05	9.180967610836237e-05	6.756203959433232e-05	4.845262958620346e-05	0.00022140264602828522	0.0009554446130513049
230.0	1.7735484288697815e-06	-7.391831149347237e-07	-3.301009402798766e-05	-9.416360984577712e-05	-2.566970752763897e-05	-2.8888097932886337e-05	6.466193742252467e-06	5.99968106882379e-05	-2.385023259201257e-05	-1.8435350262833175e-05	5.829405156165605e-06	6.839878480653576e-05	8.298125240845634e-06	-1.569215753042744e-06	-1.3375677301240442e-05	-2.1370809884643396e-05	8.700413288526033e-06	8.021328392573522e-06	0.00018999167658008572	2.7540956254683728e-05	0.00022910200843752384	0.00018168227140008818	3.26380227477684e-05	2.6991681276926647e-05	4.50147144824008e-05	1.8137253836454026e-05	5.983080900643292e-05	0.00010408558774131062	7.198777194971823e-05	2.352237404181339e-06	-1.4822074533659158e-05	3.5739724094102386e-06	0.00017375935769774786	2.443595898435607e-05	2.2615018300574448e-05	9.212996050709343e-05	3.420281602850157e-05	0.00010480185348424186	8.43283594711468e-05	5.616283349214837e-05	0.00029738342781352947	0.0005553180067202363
231.0	3.3841777734178777e-06	-6.831535081179665e-07	-2.3898042513552212e-05	-4.931648044586633e-05	-2.8702379133900392e-05	-2.6237441405366258e-05	8.099407202899563e-06	5.7780968210600756e-05	-5.479600050431957e-06	-4.346504829557404e-05	5.086947189874271e-06	7.352372869821008e-05	8.943350742533577e-06	-1.690269539706372e-05	-7.986537340088402e-06	-1.3646420769712329e-05	8.967871677008817e-06	8.175865159046875e-06	0.00013604765905204743	1.5838069367211702e-05	0.0001367079682810784	0.00015403487625997012	3.1639902220667174e-05	1.3917162544497372e-05	1.0420534385992691e-05	-6.602546517527692e-06	0.00010841632873166724	6.311033405162039e-05	8.08295200143087e-05	-4.3201332252938045e-06	-1.0428690718463141e-05	9.037830009379112e-06	1.3805158890429125e-05	4.451720528566085e-05	4.1368105198812824e-05	8.814871414442668e-05	2.2982395992930295e-05	0.0001267017660167532	5.9568105179614634e-05	3.5590059654205075e-05	0.0003812457110111825	0.00037181600696771115
232.0	5.040997705423709e-06	-2.9174055705847942e-08	-6.52819431416124e-06	-2.0800964642454095e-05	-1.1750522463015755e-06	-1.875323473942637e-05	9.319287320181353e-06	3.5231787560097705e-05	-4.790701330122506e-05	-2.769002852703985e-05	5.49129796275854e-06	4.308040410977206e-05	9.23620784060318e-06	-6.895582366228784e-06	-8.837454176059756e-06	-4.377153831794814e-06	1.0810373474742516e-05	8.142263972252073e-06	7.05531814185511e-05	-8.106255017790666e-06	1.3879191247556248e-05	5.269613457743633e-05	2.147638672535504e-05	2.4239151017467784e-05	-2.445645530208558e-05	-3.549982355463658e-05	0.0001247282220104109	4.304964456049373e-05	5.915774153833264e-05	-9.011632769981238e-06	1.1303134449009407e-05	1.4944703090427009e-05	-0.00011950702155255372	8.1940790702095e-06	4.54546042365304e-05	3.568579432004299e-05	8.377665031249673e-06	8.85665859788868e-05	-4.589242471081543e-06	-2.249756355863798e-05	0.0002866217533490492	0.00021940464467022373
233.0	5.371906563979728e-06	-5.610100379890996e-08	-5.80682356926833e-05	-2.8577923497930292e-05	-5.374136008816785e-06	-4.276506445931624e-05	1.0260763296926479e-05	-8.021991188903383e-06	-2.778679670806569e-05	2.8258708252028002e-05	6.969412564366666e-06	-2.64337406608404e-05	9.175427524223071e-06	-2.3762409974646354e-06	-6.142884195483934e-06	-3.8153800779813414e-06	1.2112399859791918e-05	7.918424454428515e-06	-3.920131942124801e-05	-3.815066880213526e-05	-0.00012795757193545212	-9.544399386170158e-05	-5.6391663563800125e-06	1.8045957933685667e-05	-5.25683274933311e-05	-7.365956602832255e-05	5.053838716224391e-05	1.5458214304712844e-05	-3.5931144855741035e-05	-2.0013369360437997e-05	-2.4716087371324175e-06	9.628517317484196e-06	-0.0002737509958589369	-0.00012392857276446442	-7.484351852940165e-06	-4.527565942146929e-05	-4.060586585091085e-05	-2.0833515203265706e-05	-8.637778705795852e-05	-9.44742128585858e-05	-1.5865309910609432e-06	-0.0004293356195065655
234.0	3.5172207375364278e-06	-1.3329412940364178e-06	-1.7064003877726642e-05	-2.9355619383477913e-05	-1.3539021102595916e-05	-3.418941098792694e-05	1.0596719808667496e-05	-3.149485268791609e-05	-1.81640844243807e-05	-1.338734393690204e-05	8.507847751062514e-06	-5.985608287403059e-05	9.59813715274035e-06	-3.6674813885403027e-06	-7.537442343322941e-07	2.3641312139636685e-06	1.1560850247555392e-05	7.740185725053736e-06	-0.000105362529482699	-4.352879073953114e-05	-0.00020379811351211783	-0.00015814157167074445	-2.2967532788426393e-05	1.2311519893146587e-05	-4.658385825716556e-05	-7.372437244075761e-05	4.891712378003216e-06	8.972789596639857e-06	-0.0001162829247580992	-3.095095779554424e-05	-2.8757690483318623e-05	8.742486355326989e-06	-0.00033803513245777206	-0.0002328451993110556	-5.2762546153797745e-05	-7.327906404027974e-05	-7.792040501915337e-05	-0.00010805389378586176	-0.00012886480737411707	-0.00010165121198563101	-0.00013049467984454228	-0.0009025039762055882
235.0	1.063230255612336e-06	-1.437340429170389e-06	-3.3864348857465146e-05	-2.2874820337247995e-05	-2.4036730508883275e-05	-2.4678231683295595e-05	9.89233902554862e-06	-1.3427829269429532e-05	5.236602265490223e-06	-2.7900362123953447e-05	9.398730872604593e-06	-9.794584692600398e-06	1.0248411390091383e-05	-1.2221948979415281e-05	1.1584549887251935e-05	-1.4910411715792047e-05	1.0127904439938987e-05	7.152019705181675e-06	-2.6993728903382677e-05	-1.3202058398698237e-05	-0.00012602493268727588	-6.288756991191442e-05	-9.792455076046821e-06	6.347704330985824e-06	-2.506031995589388e-06	-1.385610643289326e-05	8.120809498905335e-05	4.71111526024309e-05	-9.04154199363672e-05	-2.6176639010999268e-05	-1.813361646939506e-05	1.4649359436374885e-05	-0.00018109313899187742	-0.00019981968159235957	-3.3916094057175926e-05	-2.1860969290957696e-05	-5.7126289903815114e-05	-9.916049493595674e-05	-8.860097544766897e-05	-2.4204418445953937e-05	2.6828034396494402e-05	-0.0006607829745182966
236.0	5.115473559019349e-07	1.586268934952163e-06	1.4543424812969557e-05	-3.216396563677461e-07	-2.8080292650572685e-06	-4.073809182062434e-05	7.941934223076793e-06	1.915833307233767e-05	-2.385023259201257e-05	2.3876758316321467e-06	9.381418686175635e-06	6.696561060297712e-05	1.0259413267231408e-05	-1.157632878387722e-05	-1.919027568037776e-05	-2.1300588165417206e-06	9.199993190319285e-06	6.236625865340296e-06	9.900780616879795e-05	1.4694803747702646e-05	5.792644586812722e-05	6.125186464044414e-05	9.419770468624175e-06	1.2082142371524906e-05	3.892167762419086e-05	5.342440495198986e-05	0.00017050176760505237	9.150727366126135e-05	1.7678981879983477e-05	-6.779129492023068e-06	1.777967235083832e-05	1.1400579241798606e-05	0.00011208262426369299	-5.2558309327511936e-05	2.22542110360879e-05	5.0911142479935674e-05	5.383739384818423e-06	-2.850591648884668e-05	-1.1601930124866424e-05	5.5206227096285136e-05	0.00023422598608000429	-1.8355949048849216e-05
